,Número da Página,Texto da Página,Tempo de Processamento (s)
35,36,"Red à Ed + ] |
Ê ep S Eme É t

COMPROVANTE DE DESPES

Presidência da República
Secretaria de Governo

ony & Thai
Y ais
Av. Jamaris, 113 - Moema - Cep 04078-000 - São Paulo - SP

LÁ.
NATUREZA DA OPERAÇÃO E INSCR. EST. DO SUBST. TRIBUTÁRIO
A

DESTINATÁRIO / REMETENTE
NOME / RAZÃO SOCIA z

NOTA FISCAL

MODELO 1

No 000028:

1º Via - Destinatário / Remetente (Branca)
2º Via - Fixa (Azul)

3º Via - Fisco Destino (Rosa)
4º Via - Fisco Origem (Verde)

[saica [JentraDA
à A

INSCRIÇÃO CNPJ (MF)
07.363.122/0001-91
INSCRIÇÃO ESTADUAL
149.863.244.119

CNPJ (MF) / CPE
OSPG UN 1 =07

DATA LIMITE PARA
EMISSÃO

00/00/00

DATA DA EMISSÃO |

[ESA

DATA DA SAIDAENTR.

ENDEREÇO BAIRRO / DISTRITO

PUlACe Cr Pol /)
MUNICÍPIO . FONE / FAX UF INSCRIÇÃO ESTADUAL HORA DA SAIDA
Bescyt/a CRng00o BET JR)

Valor do ICMS Base de Cálc. ICMS Substituição Valor do ICMS Subst. Valor Total dos Produtos
O ad C—ee, me = :
CHI MORCI
Valor do Seguro Outras Despesas Acessórias Valor Total do IPI Valor Total da Nota .

TRANSPORTADOR / VOLUMES TRANSPORTADOS
Nome / Razão Social Frete por Conta Placa do Veiculo UF | CNPJ(MF)/CPF
s í “| 1. Emitente [1]
- 2. Destinatário
A

E
Quantidade Espécie Marca E Do Peso Bruto Peso Liquido

DADOS ADICIONAIS

|- “Documento emitido por ME ou EPP optante pelo Simples Nacional”.
Il - “Não gera direito a Crédito Fiscal de IPI"".

QUALQUER HORA SERVIÇOS GRÁFICOS LTDA. - ME - Av. Águia de Haia, 643 - C.A.E. Carvalho - Inscr. Est. 116.016.301.110 - Inscr. CNPJ 02.124.258/0001-25 04 TI. 50x4 Vias - 001 à 050 - 12/16 - AIDF 62760621741€

",7.074479103088379
36,37,"2 RE

Presidência da República COMPROVANTE DE DESPESA

Secretaria de Governo

Gadaria e Cafeteria
p tess BRESCIA ALIMENTOS LTDA.
STO

Av. Padre Cacique, 28 - Bairro Praia de Belas
Fone: (51) 3231.1044 - Porto Alegre - RS

CNPJ(MF) Nº 94.629.334/0001-72 Inscr. Estadual Nº 096/2288624
Nota Fiscal de Venda ao Consumidor
SÉRIE DA

Data Emissão: 222 O? 203 tt VIA Nº | 12673
me SEC APM dA PrespêncIA de Mebibnica
Plimeiro  AV6X0 3 E

E smupicmes [Lda | | |
—imerugemire 2 um) | |]
—lagmees pe ceten | | dl
E
mes je fe

Ú A
Valor aproxi os tributos R$: » RAS 6 ,
SIDD Artes Ui slames ra s estando -sie | GomRtgos12385034

cas - FOM à Exdd P
os mis - >abU as! Meias Ho ""SRBPRETS de Fuados nº M-202

= OS 4 QUA :
Ags.: AMME t i p
Sraiaé Olrmbo | | E
DANILO SILVA MAIA - Cel Ex E
Assessor Militar -GSI/PR getnet d
Biioas é tão bu cesto pico
ht CACTODE 28 MeRINO QEUS
Púmto ki ton Hs
6] vzs 4/6 )

Ê CHELITO À VISTA
VAL UR. 14.432,80
+

Ot

PERAÇÕES NÃO SUJEITAS AO CMB

A em

|
",4.6286256313323975
37,38,"PLAZA SÃO RAFAEL

Extrato de Conta
Nome : SERGIO MARQUES DA SILVA
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva: 137073
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:Palacio Planalto Anexo, II - Centro Funcionário:ANTONIO. PE
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 06:03
Chegada: 19/03/2019 08:15 Partida: 23/03/2019 12:00

Hóspede: SILVA, SERGIO MARQUES DA Num. Doc: 8700544167 Designação: SECRETARIA DE ADM. DA PRE:

Empresa Saldo Usuário

Descrição J Hóspede(s)

CEDUTOO

Resumo do Extrato

WWW >>————————

Hóspede: SILVA, SERGIO M/ Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total
DIARIA

TAXA DE SERVICO

",3.450410842895508
38,39,"PLAZA SÃO RAFAEL
Extrato de Conta

Nome: CLEDSON SILVA DA COSTA

Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva: 13707

Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0

Endereço:Palacio Planalto Anexo, II - Centro Funcionário:DANIEL.F
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 03:48

Chegada: 19/03/2019 08:23 Partida: 23/03/2019 12:00

Hóspede: COSTA, CLEDSON SILVA DA Num. Doc: 0330735063 Designação: SECRETARIA DE ADM. DA PRE:

Descrição UH Hóspede(s) Empresa Saldo Usuário

Data Origem | Documento

UH: 1208 DIARIA
TAXA DE SERVICO 1208 20,00
UH: 1208 DIARIA 1208 200,00

TAXA DE SERVICO 1208

Totais:

Resumo do Extrato

O,
Hóspede: COSTA, CLEDSON Designação: SECRETARIA DE ADM. DA F /
/
Descrição Valor Total , Eis Cf 4
DIARIA 800, 00 Ti

TAXA DE SERVICO 80.00
",3.4507548809051514
39,40,"PLAZA SÃO RAFAEL
Extrato de Conta

Nome : GERSON RENHE
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva: 137073
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:Palacio Planalto Anexo, LL - Centro Funcionário:ANTONIO. PER
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 04:07
Chegada: 19/03/2019 08:38 Partida:23/03/2019 12:00
Hóspede: RENHE, GERSON Num. Doc: 5459508860 Designação: SECRETARIA DE ADM. DA PRE:
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
19/0301:13 GERSON RENHE UH: 1601 DIARIA 1601 200,00 200,00 ANTONIO. PEREIF
19/0301:13 GERSON RENHE TAXA DE SERVICO 1601 20 220,00 ANTONIO. PEREIF
20/0301:09 GERSON RENHE UH: 1601 DIARIA 1601 200 420,00
20/0301:09 GERSON RENHE TAXA DE SERVICO 1601 20 440,00
21/0300:47 GERSON E UH: 1601 DIARIA 1601 200 640,00
21/0300:47 G TAXA DE SERVICO 1601 20 660,00
22/0301:16 GERSON RENEHE UH: 1601 DIARIA 1601 200 860,00
0 G 20 880,00

Resumo do Extrato

AAA] >>>

Hóspede: RENHE, GERSON Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 800,00

TAXA DE SERVICO 80,00

HKD] —>————————>————>———
",3.8558363914489746
40,41,"PLAZA SÃO RAFAEL [MA

Extrato de Conta cada cl
Nome : EDSON FLORIANO SOUSA JUNIOR Uh:
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva:
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2:
Endereço:Palacio Planalto Anexo, II - Centro
Brasília DF 70150-900 BRASIL Emissão: 23/03/201
Chegada: 19/03/2019 10:42 Partida:23/03/2019 12:00

Hóspede: SOUSA JUNIOR, EDSON FLORI, Num. Doc: 0065144910 Designação: SECRETARIA DE ADM. DA PRE:

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
E FLORIZ UH 1613 200,00 PEREI

FLORI 1613 20,0

UH 1613 200,00
) 1613 20,00 0
21/ UH 1613 200,00 640,00
21/ 613 20,00 660,00
/ ON FLORIZ UH: 161 1613 200,00 860,00
/Q 1:16 EDSON FLORIZ 1613 20,00 880,00

Totais: 880,00

Resumo do Extrato

ww]

Hóspede: SOUSA JUNIOR, E Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 80

TAXA DE SERVICO

————————wwwWwW]2999]]]LLWLWL 0] — e —
",4.184754848480225
41,42,"PLAZA SÃO RAFAEL
Extrato de Conta

Nome : ROMERIO GOMES DA CUNHA

Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva: ç Ss

Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0 Ne s/

Endereço:Palacio Planalto Anexo, II - Centro Funcionário:ANTONIO. PEREIRA”
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 06:16

Chegada: 19/03/2019 08:38 Partida:23/03/2019 12:00

[WWW ——>——————>—>—>—>—>——————
Hóspede: CUNHA, ROMERIO GOMES DA Num. Doc: 4804392319 Designação: SECRETARIA DE ADM. DA PRE:

Hóspede(s) Saldo Usuário

UH

Empresa

Origem Documento Descrição

:13 ROMERIO GOME UH: 1602 DIARIA 1602

)1:13 ROMERIO GOME TAXA DE SERVICO 1602

1:09 ROMERIO GOME UH: 1602 DIARIA 1602

1:09 ROMERIO GOME TAXA DE SERVICO 1602

0300:47 ROMERIO GOME UH: 1602 DIARIA 1602

TAXA DE SERVICO 1602

UH: 1602 DIARIA 1602

TAXA DE SERVICO 1602

880,00 D

Totais: 880,00
É ÍÉÉIÉFRYVYVRTRTRTTUTVZVZVZVDRZRZRVTRÁPÁDÁÃÁDÔOE£€FAFRRPATPP*R IT TRTITITRMUHIT KKK RRRMIIMRMRMRVRIJIÊÉRÊRº»H=R=ê=R=R=REREÊÉE JÉÊJHUqJJ =JuZAU AáãÂâÂÀ*ÂÁ

Resumo do Extrato
DR O sa se

Hóspede: CUNHA, ROMERIC Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 800,00

TAXA DE SERVICO 80,00

",4.067377328872681
42,43,"PLAZA SÃO RAFAEL
Extrato de Conta

Nome: ERICK COZZ0 BETAT SOUZA
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA
Num. Doc:00394411000109 Class. Fiscal:

Endereço:Palacio Planalto Anexo, II - Centro
Brasília DF 70150-900 BRASIL
Chegada: 19/03/2019 11:23 Partida:23/03/2019 12:00

Hóspede: SOUZA, ERICK COZZO BETAT Num. Doc: 2017199389 Designação: SECRETARIA DE ADM. DA PRE:

Data Origem Documento Descrição UH Hóspede(s) Empresa Usuário

. 105 DT 1
UR: LIV VDIARIA 11

a

[6]

RS]

o ooooo
Ú
O
o
[o

qo

+
+
o o

q

Totais: 792,00
<UDTMRÉRÉPRRRCÇ€9DUUDDUUÉDUÊÁUÉÕUTDÇ UPDÍDÕU7Ç?DÇ""?Ç$Ç$Ç?yÃÇ3RÇRÇRÇRÃD TRÇ ÇRÇD£õ=HR=+ITRPRTRIR=RPIP£PI=P£$£=+=RÉITRTIR*RI£PÇ=É£Z=IVwNTVwNVIPP*PTP*RP*P*PR* P=P É *TR E P*£*RTRÁA AE**ÉÉA*AYTUIYMTM YY+?=RZRT*TZPZRZRRI=Z=I=T<TZ=TTRZRRIÊSZIZDJ>DZEEAEe

Resumo do Extrato

1] ]]wWw][][][W[WWwWw>—————m——————————

Hóspede: SOUZA, ERICK CC Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 720,00

TAXA DE SERVICO 72,00

",3.7136197090148926
43,44,"PLAZA SÃO RAFAEL

Extrato de Conta Aa ALLA RÉ
Nome : VANESSA MAGALHAES ALMEIDA Uh: 14027 E
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva: 137072642,
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 1/0/0 Oy +
Endereço:Palacio Planalto Anexo, II - Centro Funcionário:THIAGO. SILVA
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 09:12
Chegada: 19/03/2019 10:29 Partida: 23/03/2019 12:00

1 —>>———————————

Hóspede: ALMEIDA, VANESSA MAGALHA! Num. Doc: 8242528012 Designação: SECRETARIA DE ADM. DA PRE:

Descrição Hóspede(s) Empresa Saldo Usuário

21/0300

22/0301:16 VAN

ASNTARTA

Resumo do Extrato

1]

Hóspede: ALMEIDA, VANES: Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 720,00

TAXA DE SERVICO 72,00

AA]
",3.821662425994873
44,45,"PLAZA SÃO RAFAEL
Extrato de Conta

doa! sê ao
A g

í
fa és
E: a À
ça Es sys nl

RC e cs sra

Nome: JORGE LUIZ MAGALHAES Uh:

Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva:

Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0

Endereço:Palacio Planalto Anexo, II - Centro Funcionário:ANTONIO. PER
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 06:08

Chegada: 19/03/2019 10:39 Partida: 23/03/2019 12:00

Hóspede: MAGALHAES, JORGE LUIZ Num. Doc: 9681124278 Designação: SECRETARIA DE ADM. DA PRE:

Descrição UH Hóspede(s) Empresa Saldo Usuário

a TNT DR NTONTO. É
200,00 200,00 ANTONIO.P

9/0301:13 JORGE LUIZ UH 214 DIARIA 1214 0,0
19/0301:13 JORGE LUIZ b TAXA DE SERVICO 1214 20,00 220,00 ANTONIO. PEREI
20/0301:09 JORGE LUIZ M UH: 1214 DIARIA 1214 200,00 420,00 DAN

20/0301:09 JORGE LUIZ b 20,00 440,00 D

21/0300:47 JORGE LUIZ H 200,0 640,0
Z dh 1214 20,00 660,00
Za H 1214 200,00 860,00
2 d 1214 20,00 880,00

Totais: 880,00

Resumo do Extrato

1 ]————————>—>—————————————————

Hóspede: MAGALHAES, JOR Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 800,00

TAXA DE SERVICO 80,00

",4.738191604614258
45,46,"PLAZA SÃO RAFAEL»:
Extrato de Conta j

Nome : DANILO SILVA MAIA
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA
Num. Doc:00394411000109 Class. Fiscal:

Endereço:Palacio Planalto Anexo, II - Centro
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 06:12
Chegada: 19/03/2019 11:22 Partida:23/03/2019 12:00
Hóspede: MAIA, DANILO SILVA Num. Doc: 0267944470 Designação: SECRETARIA DE ADM. DA PRE:
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário

19/0301:13 DANILO SILVZ UH: 1401 DIARIA 1401 180,00 180,00 ANTONIO. PEREIF
19/0301:13 DANILO SILVZ TAXA DE SERVICO 1401 18,00 198,00 ANTONIO.P
20/0301:09 DANILO SILVEZ UH: 1401 DIARIA 1401 180,00 378,00 DANI
20/0301:09 DANILO SILVI TAXA DE SERVICO 1401 18,00 396,00 DANI
21/0300:47 DANILO SILVE UH: 1401 DIARIA 1401 180,00 576,00 DANI
21/0300:47 DANILO SILVE TAXA DE SERVICO 1401 18,00 594,00 DANI
22/0301:16 DANILO SILVZ UH: 1401 DIARIA 1401 180,00 774,00 DANIEL
/0301:16 DANILO SILVE TAXA DE SERVICO 1401 18,00 792,00 DANIEL.FI
Totais: 792,00

ÁLÁLÁADBÃÉEÃÕÃÕQÃQEQEZEZPJÕÔÕÇÃÕGZJÃZT[TJ/J[€€TÕ..e.e..+—+—+—+À6À64À4À.............<<+<âf—QKô€cc€cc€cllÚlllVl..V.V....

Resumo do Extrato

Hóspede: MAIA, DANILO SIL Designação: SECRETARIA DE ADM. DA F
Descrição Valor Total

DIARIA 720,00

TAXA DE SERVICO 72,00

",4.350194931030273
46,47,,1.5447452068328857
47,48,"Ad/Crl/Cr2.

Funcionário:THIAGO. SINE

23/03/2019 09:40.

= 2. Mo o

Hóspede: , Num. Doc: Designação: PRESIDÊNCIA DA REPÚBLICAN

Emissão:

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário

21/0300:47 SECRETARIA I TAXA DE SERVICO 20,00 5.742,00
22/0301:16 SECRETARIA IL UH: 1007 DIARIA 200,00 Sa
22/0301:16 AI TAXA DE SERVICO 20,00 5
22/0301:16 AI UH: 1105 DIARIA 180,00 6
22/0301:16 AI TAXA DE SERVICO 18,00 6
22/0301:16 . AI UH: 1208 DIARIA 200,00 6
22/0301:16 SECRETARIA L TAXA DE SERVICO 20,00 6
2é 01:16 SECRETARIA I UH: 1214 DIARIA 200,00 6.
O... SECRETARIA IL TAXA DE SERVICO 20,00 6.
22/0301:1 L UH: 1401 DIARIA 180,00 6
22/0301: AI TAXA DE SERVICO 18,00 6
22/0301: L DIARIA 180,00 6
22/0301:1 I TAXA DE SERVICO 18,00 6
22/0301:1 L UH: 1601 DIARIA 200,00 7
22/0301:1 I TAXA DE SERVICO 20,00 7.
22/0301:1 E H: 1602 DIARIA 200,00 7
22/0301:16 SECRET E TAXA DE SERVICO 20,00 7
22/0301:16 SECRE I UH: 1613 DIARIA 200,00 7
22/0301:16 SECRETARIA I TAXA DE SERVICO 20,00 7
23/0309:39 CARTAO VISA PARCELADO -7.656,00

Totais:

Resumo do Extrato

>>

Hóspede:, Designação: PRESIDÊNCIA DA REPÚBLI!

Descrição Valor Total

— Descrição” CI ———————
DIARIA 6960,00

TAXA DE SERVICO 696,00
CARTAO VISA PARCELADO -7656,00

1] —>————————————
",5.155225515365601
48,49,"Num. Doc

Endereço:

Chegada:

Data Origem

19/0301:13

19/0301:1
19/0301:1

UH: 1602 DIARIA

TAXA DE SERVICO
JH: 1613DIARIA

",2.604107141494751
49,50,"20/0301:09 SECRETARIA I

20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA I

20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA [
20/0301:09 SECRETARIA I
PR0301:09

SECRETARIA I

“e

20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA 1
20/0301:09 SECRETARIA 1
20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA I
20/0301:09 SECRETARIA I
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA I[
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA EE
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA I
21/0300:47 SECRETARIA 1
21/0300:47 SECRETARIA I
21/0300:47 secRETARIA E
21/0300:47 SECRETARIA 1
21/0300:47 SECRETARIA I
21/0300:47 SECRE” “ar
21/0300:47 SECR .
21/0300:47 SECR

1007 DIARIA
TAXA DE SERVICO

: 1105 DIARIA

TARA DE SERVICO
1208 DIARIA

TAXA DE SERVICO
1214 DIARIA

TAXA DE SERVIC

UH: 1401 DIARIA

TAXA DE SERVICO
UH: 1402 DIARIA

TAXA DE SERVIC
UH: 1601 DIARIA

TAXA DE SERVICO
UH: 1602 DIARIA

TAXA DE SERVICO
UH: 1613DIARIA

TAXA DE SERVICO
UH: 1007 DIARIA

UH:

UH:

UE:

UH:

UE:

UH:

E SERVICO

TAXA DE SERVICO
1214 DIARIA

TAXA DE SERVICO
1401 DIARIA

TAXA DE SERVICO
1402 DIARIA

TAXA DE SERVICO
1601 DIARIA

TAXA DE SERVICO
1602 DIARIA

TAXA DE SERVICO
1613 DIARIA

LV vu

200,00
20,00
180,00
18,00
200,00
20,00
200,00
20,00
180,00
18,00
180,00
.18,00
200,00
20,00
200,00
20,00
200,00
20,00
200,00
20,00
180,00
18,00
200,00

0 ra
Co dp PEV, O,

2.114,00 DANIEL. FIL
2.134,00 DANIEL. FIL
2.314,00 DANIEL. PIE

3.150,00 DANIEL. FIL
3.168,00 DANIEL.FIL
3.368,00 DANIEL.FIL
3.388,00 DANIEL.FIL
3.588,00 DANIEL.FIL
3.608,00 DANIEL. FIL|
3.808,00 DANIEL. FIL;
3.828,00 DANIEL.FIL:
4.028,00 DANIEL.FILE
4.048,00 DANIEL. FI
4.228,00 DANIEL
4.246,00 DANIEL.
4.446,00 DANIEL. FILHO
4.466,00 DANIEL. P
4.666,00 DANIEL
4.686,00 DANSELE 10
4.866,00 DANIEL. FILHO
4.884,00 DANIEL. FILHO
5.064,00 DANIEL. FILHO
5.082,00 DANIEL.FILHO
5.282,00 DANIEL. FILHO
5.302,00 DANIEL. FILHO
5.502,00 DANIEL. FILHO
3.522,00 DANIEL. FILHO
5.722,00 DANIEL. FILHO

",3.8640451431274414
50,51,,2.377490758895874
51,52,"MINISTRADORA HOTEIS
CPF/CNP)- 92-784.537/0001-08 NScrição Municipal;
AV ALBERTO BINs, 514, CENTRO HISTORICO, PORTO

ALEGRE - RS-CEP: 90030-140

ART 72 INciso É DECRETO 15.416 DE 20/12/06
digo de Tributação Municipal: ”— É nie
SEM de qualquer “Siureza ; aPart-service condominiais,
i maritima, mass pensões e congêneres
Ndo incluído no Preço da diaria fica sujes

ço (o valor da alimentação e gorjeta
“So ao mposto Sobre Serviços). m : = ET
ba LOnstantas dE Eniig PECalraiu
| m Lista de Servicos LC 116/03/ Descrição:
Dl Hospedagem de uai

à - iniais, flat, ada
Ur Natureza em hotéis, apari-service a pesado à
Mearia marítima, mosés Pensões e congêneres; ocupação by nora
Cluído no preço da iria * Sujeito ao imposto Sobre Serviços).
R

9d/Município da prestação do(s) servico(s):

314912 - Porto Alegre

R$ 7.656,00.
alordos Servicos: o Mo
pretiêics SS
JISSReúdonaFonte:

etenções Federais:

00
as detenções: RS O
S:R$ 0,00

L.
Outr

00
CSLL: R$0, —
Qutras Informações:

msm vas

0006:1g
SSeg ey
e ""Plodog
",8.307802677154541
52,53,"PLAZA SÃO RAFAEL
Extrato de Conta

Nome: PRESIDÊNCIA DA REPÚBLICA/VANE
Empresa: SECRETARIA DE ADM. DA PRES.DA REPUBLICA Reserva:
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2:
Endereço:Palacio Planalto Anexo, II - Centro Funcionário:THIAGO.SILVA
Brasília DF 70150-900 BRASIL Emissão: 23/03/2019 09:40
Chegada: Partida:
Hóspede: , Num. Doc: Designação: PRESIDÊNCIA DA REPÚBLICAN
Data Origem | Documento Descrição UH Hóspede(s) Empresa Saldo Usuário

19/0301:13 SECRETARIA I UH: 1007 DIARIA 200,00 200,00 ANTONIO. PER
19/0301:13 SECRETARIA I TAXA DE SERVICO 20,00 220,00 ANTONIO. PER
19/0301:13 SECRETARIA I UH: 1105 DIARIA 180,00 400,00 ANTONIO. PER
19/0301:13 SECRETARIA IL TAXA DE SERVICO 18,00 418,00 ANTONIO. PEREIZ
19/0301:13 SECRETARIA I UH: 1208 DIARIA 200,00 618,00 ANTONIO. PEREI=
19/0301:13 SECRETARIA I TAXA DE SERVICO 20,00 638,00 ANTONIO. PEREI!:
19/0301:13 SECRETARIA I UH: 1214 DIARIA 200,00 838,00 ANTONIO. PEREIR
| SECRETARIA 1 TAXA DE SERVICO 20,00 858,00 ANTONIO. PEREIF
1970301:13 SECRETARIA I UH: 1401 DIARIA 180,00 1.038,00 ANTONIO. PEREIF
19/0301:13 SECRETARIA I TAXA DE SERVICO 18,00 1.056,00 ANTONIO. PEREIR
19/0301:13 SECRETAR UH: 1402 DIARIA 180,00 1.236,00 ANTONIO. PEREIS
19/0301:13 SECRETARIA I TAXA DE SERVICO 18,00 1.254,00 ANTONIO. PEREIR
19/0301:13 SECRETARIA I UH: 1601 DIARIA 200,00 1.454,00 ANTONIO. PEREIF
19/0301:13 SECRETARIA 1 TAXA DE SERVICO 20,00 1.474,00 ANTONIO.
19/0301:13 SECRETARIA I UH: 1602 DIARIA 200,00 1.674,00 ANTONIO.
19/0301:13 SECRETARIA I TAXA DE SERVICO 20,00 1.694,00 ANTONIO.
19/0301:13 SECRETARIA I UZ: 1613DIARIA 200,00 1.894,00 ANTONIO. PEREIR
19/0301:13 SECRETARIA 1 TAXA DE SERVICO 20,00 1.914,00 ANTONIO. PEREIR
20/0301:09 SECRETARIA I UH: 1007 DIARIA 200,00 2.114,00 DANIEL.FILRO
20/0301:09 SECRETARIA I TAXA DE SERVICO 20,00 2.134,00 DANIEL.FILHO
20/0301:09 SECRETARIA I UH: 1105 DIARIA 180,00 2.314,00 DANIEL.FILHO -
20/0301:09 SECRETARIA I TAXA DE SERVICO 18,00 1
20/0301:09 SECRETARIA I UH: 1208 DIARIA 200,00
20/0301:09 SECRETARIA I TAXA DE SERVICO 20,00
20/0301:09 SECRETARIA IL UH: 1214 DIARIA 200,00
20/0301:09 SECRETARIA I TAXA DE SERVICO 20,00
20/0301:09 SECRETARIA I UH: 1401 DIARIA 180,00

(0301:09 SECRETARIA I TAXA DE SERVICO 18,00
O... SECRETARIA I UH: 1402 DIARIA 180,00 3
20/0301:09 SECRETARIA I TAXA DE SERVICO 18,00 3.168,00 DANIEL.FILHO
20/0301:09 SECRETARIA IL UH: 1601 DIARIA 200,00 3.368,00 DANIEL.FILHO
20/0301:09 SECRETARIA L TAXA DE SERVICO 20,00 3.388,00 DANIEL.FILHO
20/0301:09 SECRETARIA I UH: 1602 DIARIA 200,00 3.588,00 DANIEL
20/0301:09 SECRETARIA I TAXA DE SERVICO 20,00 3.608,00 DANIEL.
20/0301:09 SECRETARIA IL UH: 1613 DIARIA 200,0 3.808,00 DANIEL.FILHO
20/0301:09 SECRETARIA L TAXA DE SERVICO 20,00 3.828,00 DANIEL.FILHO
21/0300:47 SECRETARIA I UH: 1007 DIARIA 200,00 4.028,00 DANIEL.FILHO
21/0300:47 SECRETARIA LI TAXA DE SERVICO 20,00 4.048,00 DANIEL
21/0300:47 SECRETARIA L UH: 1105 DIARIA 180,00 4.228,00 DANIEL.
21/0300:47 SECRETARIA IL TAXA DE SERVICO 18,00 4.246,00 DANIEL.
21/0300:47 SECRETARIA I UH: 1208 DIARIA 200,00 4.446,00 DANIEL. FILHO
21/0300:47 SECRETARIA I TAXA DE SERVICO 20,00 4.466,00 DANIEL.FILHO
21/0300:47 SECRETARIA I UH: 1214 DIARIA 200,00 4.666,00 DANIE
21/0300:47 SECRETARIA IL TAXA DE SERVIC 20,00 4.686,00 DANIEL.E
21/0300:47 SECRETARIA IL UH: 1401 DIARIA 180,00 4.866,00 DANIEL.
21/0300:47 SECRETARIA I TAXA DE SERVICO 18,00 4.884,00 DANIEL.
21/0300:47 SECRETARIA I UH: 1402 DIARIA 180,00 5.064,00 DANIEL.
21/0300:47 SECRETARIA I TAXA DE SERVICO 18,00 5.082,00 DANIEL.FILHO
21/0300:47 SECRETARIA I UH: 1601 DIARIA 200,00 5.282,00 DANIEL.FILHO
21/0300:47 SECRETARIA IL TAXA DE SERVICO 20,00 5.302,00 DANIEL.FILHO
21/0300:47 SECRETARIA I UH: 1602 DIARIA 200,00 5.502,00 DANIEL.FILHO
21/0300:47 SECRETARIA 1 TAXA DE SERVICI 20,00 5.522,00 DANIEL.FILHO

21/0300:47 SECRETARIA LI UH: 1613 DIARIA 200,00 5.722,00 DANIEL.FILHO

",9.736303567886353
